58;1;DISTRITO CAPITAL;1
58;2;AMAZONAS;1
58;3;ANZOÁTEGUI;1
58;4;APURE;1
58;5;ARAGUA;1
58;6;BARINAS;1
58;7;BOLIVAR;1
58;8;CARABOBO;1
58;9;COJEDES;1
58;10;DELTA AMACURO;1
58;11;FALCÓN;1
58;12;GUARICO;1
58;13;LARA;1
58;14;MERIDA;1
58;15;MIRANDA;1
58;16;MONAGAS;1
58;17;NUEVA ESPARTA;1
58;18;PORTUGUESA;1
58;19;SUCRE;1
58;20;TACHIRA;1
58;21;TRUJILLO;1
58;22;YARACUY;1
58;23;ZULIA;1
58;24;VARGAS;1
58;25;DEPENDENCIAS FEDERALES;1
58;26;PREUBITAS;1
